review_id,source,post_date,rating,theme,theme_name,is_question,text,tokens,token_text,sentiment,sent_band,lda_topic,rating_num,mined_theme
R0077,官方社区,2025-06-29,5.0,support,客服响应慢/处理周期长,0,小卖家一枚，专属客户成功经理很负责，大促前主动提醒备货压测，好评，老板已经在问我了,"['一枚', '专属', '客户', '经理', '负责', '主动', '提醒', '备货', '压测', '好评']",一枚 专属 客户 经理 负责 主动 提醒 备货 压测 好评,0.075,负面,其他使用体验,5.0,正向评价
R0444,小红书,2025-07-20,1.0,listing,刊登与商品管理问题,0,小卖家一枚，Listing监控形同虚设，跟卖提醒一点不准，买家天天催发货,"['一枚', 'Listing', '监控', '形同虚设', '提醒', '一点', '不准', '天天', '发货']",一枚 Listing 监控 形同虚设 提醒 一点 不准 天天 发货,0.002,负面,其他使用体验,1.0,刊登与商品
R0156,华为应用市场,2025-04-09,3.0,listing,刊登与商品管理问题,1,类目映射表在哪里维护？刊登总被退回,"['类目', '映射', '表在', '哪里', '维护', '刊登', '退回']",类目 映射 表在 哪里 维护 刊登 退回,0.011,负面,其他使用体验,3.0,刊登与商品
R0600,华为应用市场,2025-04-17,1.0,inventory,多平台库存不同步/超卖,0,真的服了，FBA仓和自营仓库存分开看，每次都要自己加总，大促根本不敢放量，大家注意避坑,"['FBA', '自营', '仓库', '分开', '每次', '加总']",FBA 自营 仓库 分开 每次 加总,0.003,负面,客服与工单,1.0,多平台库存/超卖
R0627,官方社区,2025-04-18,4.0,praise,正向评价,0,用了大半年，自动化规则省了一个运营人力，光这个年费就回本,"['大半年', '自动化', '运营', '人力', '年费', '回本']",大半年 自动化 运营 人力 年费 回本,0.596,中性,其他使用体验,4.0,价格与收费
R0755,官方社区,2025-04-16,1.0,listing,刊登与商品管理问题,0,Temu类目对不上，刊登被退回说属性缺失，有用点个赞,"['Temu', '类目', '对不上', '刊登', '退回', '属性', '缺失', '点个']",Temu 类目 对不上 刊登 退回 属性 缺失 点个,0.028,负面,其他使用体验,1.0,刊登与商品
R0480,官方社区,2025-05-26,2.0,order_sync,订单漏单/同步延迟,0,TikTok Shop多属性订单同步过来规格全乱，发错颜色十几次，差评警告,"['TikTok', 'Shop', '属性', '订单同步', '过来', '规格', '全乱', '发错', '颜色', '十几次', '差评', '警告']",TikTok Shop 属性 订单同步 过来 规格 全乱 发错 颜色 十几次 差评 警告,0.021,负面,客服与工单,2.0,订单同步与处理
R0101,小米应用商店,2025-06-22,1.0,stability,系统卡顿/大促不稳定,0,用了大半年，系统三天两头卡顿，订单工作台转圈半天才打开 有没有同款情况的卖家,"['大半年', '三天两头', '卡顿', '订单', '工作台', '转圈', '打开', '有没有']",大半年 三天两头 卡顿 订单 工作台 转圈 打开 有没有,0.002,负面,其他使用体验,1.0,系统稳定性
R0607,小红书,2025-04-19,1.0,inventory,多平台库存不同步/超卖,0,用了大半年，Shopee活动锁库存不同步，活动结束就超卖了，半夜还在手动补,"['大半年', 'Shopee', '库存', '同步', '结束', '超卖']",大半年 Shopee 库存 同步 结束 超卖,0.09,负面,其他使用体验,1.0,多平台库存/超卖
R0811,App Store,2025-03-25,1.0,logistics,物流单号同步慢/回传失败,0,吐槽一下，自定义物流渠道配了几十次都不生效，文档也写不清楚，买家天天催发货，有用点个赞,"['自定义', '物流', '渠道', '几十次', '生效', '文档', '清楚', '天天', '发货', '点个']",自定义 物流 渠道 几十次 生效 文档 清楚 天天 发货 点个,0.123,负面,其他使用体验,1.0,物流同步与回传
R0372,官方社区,2025-03-25,5.0,finance,对账与财务能力弱,0,旺季实测，利润看板每天自动推，老板手机上就能看赚多少,"['利润', '多少']",利润 多少,0.073,负面,客服与工单,5.0,财务对账
R0569,知乎,2025-08-16,5.0,praise,正向评价,0,打单发货一条龙，仓库效率提升明显，老板说今年再加席位，老板已经在问我了,"['打单', '发货', '一条龙', '仓库', '效率', '提升', '明显', '今年', '席位']",打单 发货 一条龙 仓库 效率 提升 明显 今年 席位,0.028,负面,其他使用体验,5.0,物流同步与回传
R0074,App Store,2025-05-28,4.0,praise,正向评价,0,真的服了，用了三年的老用户，功能全更新快，Shopee生意做大一半靠它，真心推荐,"['三年', '更新快', 'Shopee', '生意', '做大', '一半', '真心', '推荐']",三年 更新快 Shopee 生意 做大 一半 真心 推荐,0.375,负面,物流同步与回传,4.0,正向评价
R0606,App Store,2025-06-19,4.0,logistics,物流单号同步慢/回传失败,0,单号回传有延迟但能接受，希望加个回传失败自动重试，老板已经在问我了,"['单号回传', '延迟', '接受', '希望', '加个', '回传失败', '重试']",单号回传 延迟 接受 希望 加个 回传失败 重试,0.003,负面,其他使用体验,4.0,物流同步与回传
R0604,小红书,2025-08-22,4.0,pricing,价格与收费争议,0,老用户说句公道话，年付折扣可以，客服还帮忙申请了老客户优惠，老板已经在问我了,"['说句', '年付', '折扣', '客服', '帮忙', '申请', '老客户', '优惠']",说句 年付 折扣 客服 帮忙 申请 老客户 优惠,0.0,负面,物流同步与回传,4.0,客服与工单
R0132,官方社区,2025-04-24,5.0,praise,正向评价,0,客户成功团队专业，季度回访还给优化建议，不像别家收钱就消失 有没有同款情况的卖家😭,"['客户', '回访', '还给', '不像', '别家', '收钱', '有没有']",客户 回访 还给 不像 别家 收钱 有没有,0.003,负面,其他使用体验,5.0,正向评价
R0505,官方社区,2025-03-02,2.0,order_sync,订单漏单/同步延迟,0,老用户说句公道话，异常订单不标红不提醒，混在正常单里差点发错，老板已经在问我了,"['说句', '异常', '订单', '不标', '提醒', '混在', '正常', '单里', '差点', '发错']",说句 异常 订单 不标 提醒 混在 正常 单里 差点 发错,0.003,负面,价格与收费,2.0,订单同步与处理
R0556,官方社区,2025-03-13,5.0,praise,正向评价,0,老用户说句公道话，系统稳定功能扎实，换了三家ERP最后在云帆安家,"['说句', '稳定', '扎实', '三家', 'ERP', '最后', '云帆', '安家']",说句 稳定 扎实 三家 ERP 最后 云帆 安家,0.956,正面,客服与工单,5.0,正向评价
R0266,App Store,2025-06-21,4.0,support,客服响应慢/处理周期长,0,吐槽一下，客服态度还行就是专业度参差，复杂问题得等他们问技术,"['客服', '态度', '参差', '复杂', '技术']",客服 态度 参差 复杂 技术,0.02,负面,其他使用体验,4.0,客服与工单
R0830,知乎,2025-03-25,2.0,finance,对账与财务能力弱,0,小卖家一枚，利润报表算不准，头程运费和广告费分摊逻辑看不懂，大家注意避坑,"['一枚', '利润报表', '不准', '头程', '运费', '广告费', '分摊', '逻辑', '看不懂']",一枚 利润报表 不准 头程 运费 广告费 分摊 逻辑 看不懂,0.004,负面,其他使用体验,2.0,财务对账
R0434,App Store,2025-04-19,1.0,pricing,价格与收费争议,0,说实话，年费比去年贵了将近三成，功能还是那些功能,"['说实话', '年费', '去年', '近三成', '那些']",说实话 年费 去年 近三成 那些,0.804,正面,其他使用体验,1.0,价格与收费
R0572,华为应用市场,2025-08-30,2.0,finance,对账与财务能力弱,0,旺季实测，月结账单导出来格式乱七八糟，还要二次整理，大家注意避坑,"['结账', '导出来', '格式', '乱七八糟', '还要', '二次', '整理']",结账 导出来 格式 乱七八糟 还要 二次 整理,0.0,负面,其他使用体验,2.0,财务对账
R0362,App Store,2025-08-02,2.0,support,客服响应慢/处理周期长,0,客观说一句，客服响应是真的慢，工单提交半天没人理,"['客服', '响应', '工单', '提交', '人理']",客服 响应 工单 提交 人理,0.0,负面,客服与工单,2.0,客服与工单
R0732,小红书,2025-03-12,5.0,praise,正向评价,0,多店铺多平台统一管理，Temu扩店一点不慌 有没有同款情况的卖家,"['统一', '管理', 'Temu', '扩店', '一点', '有没有']",统一 管理 Temu 扩店 一点 有没有,0.158,负面,物流同步与回传,5.0,正向评价
R0807,App Store,2025-03-11,1.0,support,客服响应慢/处理周期长,0,吐槽一下，报错了找客服来回踢皮球，一天没解决,"['报错', '客服', '来回', '踢皮球', '一天', '解决']",报错 客服 来回 踢皮球 一天 解决,0.0,负面,其他使用体验,1.0,客服与工单
R0568,小红书,2025-05-09,1.0,logistics,物流单号同步慢/回传失败,0,吐槽一下，面单打出来了单号没同步到Lazada后台，订单状态一直卡着,"['单打', '单号', '同步', 'Lazada', '后台', '订单', '状态', '卡着']",单打 单号 同步 Lazada 后台 订单 状态 卡着,0.004,负面,其他使用体验,1.0,物流同步与回传
R0605,App Store,2025-08-07,5.0,praise,正向评价,0,用了三年的老用户，功能全更新快，Wish生意做大一半靠它，真心推荐，大家注意避坑,"['三年', '更新快', 'Wish', '生意', '做大', '一半', '真心', '推荐']",三年 更新快 Wish 生意 做大 一半 真心 推荐,0.132,负面,物流同步与回传,5.0,正向评价
R0288,小米应用商店,2025-06-15,5.0,inventory,多平台库存不同步/超卖,0,求助，超卖预警救了我好几次，库存一到阈值自动下架，Temu评分稳了，有用点个赞,"['超卖', '预警', '几次', '库存', '一到', '阈值', '下架', 'Temu', '评分', '点个']",超卖 预警 几次 库存 一到 阈值 下架 Temu 评分 点个,0.613,正面,多平台库存/超卖,5.0,多平台库存/超卖
R0412,小红书,2025-07-03,5.0,praise,正向评价,0,多店铺多平台统一管理，虾皮扩店一点不慌,"['统一', '管理', '虾皮', '扩店', '一点']",统一 管理 虾皮 扩店 一点,0.072,负面,物流同步与回传,5.0,正向评价
R0490,小红书,2025-05-27,2.0,order_sync,订单漏单/同步延迟,0,用了大半年，Wish订单同步漏单！月底对账发现少了十几单，细思极恐，买家天天催发货,"['大半年', 'Wish', '订单同步', '漏单', '月底', '对账', '十几', '细思极', '天天', '发货']",大半年 Wish 订单同步 漏单 月底 对账 十几 细思极 天天 发货,0.001,负面,多平台库存/超卖,2.0,订单同步与处理
R0333,华为应用市场,2025-07-01,1.0,order_sync,订单漏单/同步延迟,0,客观说一句，虾皮订单同步漏单！月底对账发现少了十几单，细思极恐，光这个每月损失不少钱，有用点个赞,"['虾皮', '订单同步', '漏单', '月底', '对账', '十几', '细思极', '点个']",虾皮 订单同步 漏单 月底 对账 十几 细思极 点个,0.0,负面,多平台库存/超卖,1.0,订单同步与处理
R0799,App Store,2025-07-08,1.0,inventory,多平台库存不同步/超卖,0,库存同步延迟太离谱，仓库出完货前台还挂着,"['库存同步', '延迟', '离谱', '仓库', '完货', '前台']",库存同步 延迟 离谱 仓库 完货 前台,0.002,负面,价格与收费,1.0,多平台库存/超卖
R0313,华为应用市场,2025-07-03,1.0,stability,系统卡顿/大促不稳定,0,说实话，手机端更夸张，查个订单能闪退半次 有没有同款情况的卖家😭,"['说实话', '夸张', '查个', '订单', '闪退', '半次', '有没有']",说实话 夸张 查个 订单 闪退 半次 有没有,0.002,负面,价格与收费,1.0,订单同步与处理
R0399,官方社区,2025-06-18,1.0,support,客服响应慢/处理周期长,0,客观说一句，客服响应是真的慢，工单提交三天没人理，光这个每月损失不少钱,"['客服', '响应', '工单', '提交', '三天', '人理']",客服 响应 工单 提交 三天 人理,0.0,负面,客服与工单,1.0,客服与工单
R0573,官方社区,2025-06-03,3.0,inventory,多平台库存不同步/超卖,0,库存同步基本准，但大促那几分钟会延迟，建议留点缓冲，老板已经在问我了,"['库存同步', '基本', '几分钟', '延迟', '留点', '缓冲']",库存同步 基本 几分钟 延迟 留点 缓冲,0.241,负面,其他使用体验,3.0,多平台库存/超卖
R0080,知乎,2025-05-10,5.0,pricing,价格与收费争议,0,说实话，算下来比雇两个录入的人便宜多了，ROI还是划算的 有没有同款情况的卖家,"['说实话', '算下来', '比雇', '两个', '录入', '便宜', 'ROI', '划算', '有没有']",说实话 算下来 比雇 两个 录入 便宜 ROI 划算 有没有,0.728,正面,物流同步与回传,5.0,正向评价
R0686,小红书,2025-08-04,1.0,pricing,价格与收费争议,0,按席位收费太贵，客服仓库就用个打单也要全价席位，大家注意避坑,"['席位', '收费', '太贵', '客服', '仓库', '用个', '打单', '全价', '席位']",席位 收费 太贵 客服 仓库 用个 打单 全价 席位,0.002,负面,价格与收费,1.0,价格与收费
R0643,App Store,2025-07-25,2.0,logistics,物流单号同步慢/回传失败,0,物流轨迹更新延迟半个小时，买家问货到哪了我比他还懵，平台扣分扣到肉疼,"['物流轨迹', '更新', '延迟', '半个', '问货到']",物流轨迹 更新 延迟 半个 问货到,0.007,负面,其他使用体验,2.0,物流同步与回传
R0529,知乎,2025-04-08,1.0,logistics,物流单号同步慢/回传失败,0,用了大半年，亚马逊订单换了跟踪号之后系统里不同步，轨迹直接断掉,"['大半年', '亚马逊', '订单', '跟踪', '同步', '轨迹', '断掉']",大半年 亚马逊 订单 跟踪 同步 轨迹 断掉,0.151,负面,客服与工单,1.0,物流同步与回传
R0723,小米应用商店,2025-06-17,5.0,praise,正向评价,0,求助，自动化规则省了一个运营人力，光这个年费就回本，大家注意避坑,"['自动化', '运营', '人力', '年费', '回本']",自动化 运营 人力 年费 回本,0.039,负面,其他使用体验,5.0,价格与收费
R0147,小米应用商店,2025-03-30,5.0,logistics,物流单号同步慢/回传失败,0,客观说一句，云帆对接的物流渠道是真的全，云途一键下单打单很顺，大家注意避坑,"['云帆', '对接', '物流', '渠道', '云途', '一键', '单打']",云帆 对接 物流 渠道 云途 一键 单打,0.132,负面,其他使用体验,5.0,物流同步与回传
